temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
32.7,20.0,0.0,9.5,91,35,2019-08-10,0.15351666999812974
33.5,20.2,0.0,9.8,89,38,2019-08-11,0.15351666999812974
35.7,21.4,0.0,16.8,88,31,2019-08-12,0.15351666999812974
35.3,24.7,0.0,22.3,82,33,2019-08-13,0.15351666999812974
23.9,18.0,2.8,18.9,90,67,2019-08-14,0.15351666999812974
23.9,16.1,0.2,14.8,96,40,2019-08-15,0.15351666999812974
25.5,13.6,0.0,13.7,91,37,2019-08-16,0.15351666999812974
26.1,16.3,0.0,9.4,96,44,2019-08-17,0.15351666999812974
29.7,14.5,0.0,9.3,91,29,2019-08-18,0.15351666999812974
33.0,18.3,0.0,12.3,68,28,2019-08-19,0.15351666999812974
34.0,19.9,0.0,14.3,72,29,2019-08-20,0.15351666999812974
33.9,21.6,0.0,16.1,58,27,2019-08-21,0.15351666999812974
29.2,20.2,0.0,14.8,79,50,2019-08-22,0.15351666999812974
32.2,20.9,0.0,10.7,91,36,2019-08-23,0.15351666999812974
32.9,19.8,0.0,19.9,77,32,2019-08-24,0.15351666999812974
31.4,21.0,0.9,17.7,84,41,2019-08-25,0.15351666999812974
31.4,21.7,1.9,16.3,88,42,2019-08-26,0.15351666999812974
32.7,19.2,0.0,16.6,87,32,2019-08-27,0.15351666999812974
33.6,21.7,0.0,18.4,61,29,2019-08-28,0.15351666999812974
33.1,19.8,0.0,15.2,55,26,2019-08-29,0.15351666999812974
32.1,19.0,0.0,9.9,75,36,2019-08-30,0.15351666999812974
32.1,19.6,0.0,10.1,89,35,2019-08-31,0.15351666999812974
31.5,21.3,0.0,16.9,60,26,2019-09-01,0.11612305843457864
32.4,18.3,0.0,16.4,51,24,2019-09-02,0.11612305843457864
23.7,17.4,1.8,21.3,92,56,2019-09-03,0.11612305843457864
22.8,15.9,2.4,12.7,95,49,2019-09-04,0.11612305843457864
26.3,13.8,0.0,7.9,92,44,2019-09-05,0.11612305843457864
26.9,17.0,0.0,10.0,87,22,2019-09-06,0.11612305843457864
28.1,16.5,5.2,22.9,90,41,2019-09-07,0.11612305843457864
28.1,16.5,0.1,21.5,100,43,2019-09-08,0.11612305843457864
27.4,15.8,17.9,29.1,96,45,2019-09-09,0.11612305843457864
23.1,14.7,0.0,10.1,98,57,2019-09-10,0.11612305843457864
27.2,16.3,0.0,16.6,84,40,2019-09-11,0.11612305843457864
26.2,16.5,0.0,16.0,81,43,2019-09-12,0.11612305843457864
25.9,15.4,0.0,12.8,88,44,2019-09-13,0.11612305843457864
25.6,15.0,0.0,15.5,89,49,2019-09-14,0.11612305843457864
25.5,13.9,0.0,9.5,86,41,2019-09-15,0.11612305843457864
27.4,15.1,0.0,9.4,90,39,2019-09-16,0.11612305843457864
28.8,14.9,0.0,14.6,84,38,2019-09-17,0.11612305843457864
19.4,14.3,1.8,20.2,83,50,2019-09-18,0.11612305843457864
18.1,10.5,0.0,12.8,83,32,2019-09-19,0.11612305843457864
17.8,8.0,0.0,14.1,81,38,2019-09-20,0.11612305843457864
19.4,6.8,0.0,9.8,94,31,2019-09-21,0.11612305843457864
25.1,9.2,0.0,13.6,68,25,2019-09-22,0.11612305843457864
24.4,14.6,0.3,10.6,77,40,2019-09-23,0.11612305843457864
